40940,JUVENILIA,MG
47392,LADAINHA,MG
47414,LAGAMAR,MG
47430,LAGOA DA PRATA,MG
47457,LAGOA DOS PATOS,MG
47473,LAGOA DOURADA,MG
47490,LAGOA FORMOSA,MG
40347,LAGOA GRANDE,MG
47511,LAGOA SANTA,MG
47538,LAJINHA,MG
47554,LAMBARI,MG
47570,LAMIM,MG
47597,LARANJAL,MG
47619,LASSANCE,MG
47635,LAVRAS,MG
47651,LEANDRO FERREIRA,MG
40967,LEME DO PRADO,MG
47678,LEOPOLDINA,MG
47694,LIBERDADE,MG
47716,LIMA DUARTE,MG
40363,LIMEIRA DO OESTE,MG
40380,LONTRA,MG
40983,LUISBURGO,MG
41009,LUISLANDIA,MG
47732,LUMINARIAS,MG
47759,LUZ,MG
47775,MACHACALIS,MG
47791,MACHADO,MG
47813,MADRE DE DEUS DE MINAS,MG
47830,MALACACHETA,MG
40401,MAMONAS,MG
47856,MANGA,MG
47872,MANHUACU,MG
47899,MANHUMIRIM,MG
47910,MANTENA,MG
47953,MAR DE ESPANHA,MG
47937,MARAVILHAS,MG
47970,MARIA DA FE,MG
47996,MARIANA,MG
48011,MARILAC,MG
41025,MARIO CAMPOS,MG
48038,MARIPA DE MINAS,MG
48054,MARLIERIA,MG
48070,MARMELOPOLIS,MG
48097,MARTINHO CAMPOS,MG
41041,MARTINS SOARES,MG
40428,MATA VERDE,MG
48119,MATERLANDIA,MG
48135,MATEUS LEME,MG
54313,MATHIAS LOBATO,MG
48151,MATIAS BARBOSA,MG
40444,MATIAS CARDOSO,MG
48178,MATIPO,MG
48194,MATO VERDE,MG
48216,MATOZINHOS,MG
48232,MATUTINA,MG
48259,MEDEIROS,MG
48275,MEDINA,MG
48291,MENDES PIMENTEL,MG
48313,MERCES,MG
48330,MESQUITA,MG
48356,MINAS NOVAS,MG
48372,MINDURI,MG
48399,MIRABELA,MG
48410,MIRADOURO,MG
48437,MIRAI,MG
41068,MIRAVANIA,MG
48453,MOEDA,MG
48470,MOEMA,MG
48496,MONJOLOS,MG
48518,MONSENHOR PAULO,MG
48534,MONTALVANIA,MG
48550,MONTE ALEGRE DE MINAS,MG
48577,MONTE AZUL,MG
48593,MONTE BELO,MG
48615,MONTE CARMELO,MG
41084,MONTE FORMOSO,MG
48631,MONTE SANTO DE MINAS,MG
48674,MONTE SIAO,MG
48658,MONTES CLAROS,MG
40460,MONTEZUMA,MG
48690,MORADA NOVA DE MINAS,MG
48712,MORRO DA GARCA,MG
48739,MORRO DO PILAR,MG
48755,MUNHOZ,MG
48771,MURIAE,MG
48798,MUTUM,MG
48810,MUZAMBINHO,MG
48836,NACIP RAYDAN,MG
48852,NANUQUE,MG
40487,NAQUE,MG
41106,NATALANDIA,MG
48879,NATERCIA,MG
48895,NAZARENO,MG
48917,NEPOMUCENO,MG
41122,NINHEIRA,MG
41149,NOVA BELEM,MG
48933,NOVA ERA,MG
48950,NOVA LIMA,MG
48976,NOVA MODICA,MG
48992,NOVA PONTE,MG
41165,NOVA PORTEIRINHA,MG
49018,NOVA RESENDE,MG
49034,NOVA SERRANA,MG
47317,NOVA UNIAO,MG
49050,NOVO CRUZEIRO,MG
40509,NOVO ORIENTE DE MINAS,MG
41181,NOVORIZONTE,MG
49077,OLARIA,MG
41203,OLHOS D'AGUA,MG
49093,OLIMPIO NORONHA,MG
49115,OLIVEIRA,MG
49131,OLIVEIRA FORTES,MG
49158,ONCA DE PITANGUI,MG
41220,ORATORIOS,MG
41246,ORIZANIA,MG
49174,OURO BRANCO,MG
49190,OURO FINO,MG
49212,OURO PRETO,MG
49239,OURO VERDE DE MINAS,MG
41262,PADRE CARVALHO,MG
49255,PADRE PARAISO,MG
41289,PAI PEDRO,MG
49271,PAINEIRAS,MG
49298,PAINS,MG
49310,PAIVA,MG
49336,PALMA,MG
40525,PALMOPOLIS,MG
49379,PAPAGAIOS,MG
49417,PARA DE MINAS,MG
49395,PARACATU,MG
49433,PARAGUACU,MG
49450,PARAISOPOLIS,MG
49476,PARAOPEBA,MG
49514,PASSA QUATRO,MG
49530,PASSA TEMPO,MG
49557,PASSA VINTE,MG
49492,PASSABEM,MG
49573,PASSOS,MG
41300,PATIS,MG
49590,PATOS DE MINAS,MG
49611,PATROCINIO,MG
49638,PATROCINIO DO MURIAE,MG
49654,PAULA CANDIDO,MG
49670,PAULISTAS,MG
49697,PAVAO,MG
49719,PECANHA,MG
49735,PEDRA AZUL,MG
41327,PEDRA BONITA,MG
49751,PEDRA DO ANTA,MG
49778,PEDRA DO INDAIA,MG
49794,PEDRA DOURADA,MG
49816,PEDRALVA,MG
40541,PEDRAS DE MARIA DA CRUZ,MG
49832,PEDRINOPOLIS,MG
49859,PEDRO LEOPOLDO,MG
49875,PEDRO TEIXEIRA,MG
49891,PEQUERI,MG
49913,PEQUI,MG
49930,PERDIGAO,MG
49956,PERDIZES,MG
49972,PERDÕES,MG
40568,PERIQUITO,MG
49999,PESCADOR,MG
50016,PIAU,MG
41343,PIEDADE DE CARATINGA,MG
50032,PIEDADE DE PONTE NOVA,MG
50059,PIEDADE DO RIO GRANDE,MG
50075,PIEDADE DOS GERAIS,MG
50091,PIMENTA,MG
41360,PINGO D'AGUA,MG
41386,PINTOPOLIS,MG
50113,PIRACEMA,MG
50130,PIRAJUBA,MG
50156,PIRANGA,MG
50172,PIRANGUCU,MG
50199,PIRANGUINHO,MG
50210,PIRAPETINGA,MG
50237,PIRAPORA,MG
50253,PIRAUBA,MG
50270,PITANGUI,MG
50296,PIUMHI,MG
50318,PLANURA,MG
50334,POCO FUNDO,MG
50350,POCOS DE CALDAS,MG
50377,POCRANE,MG
50393,POMPEU,MG
50415,PONTE NOVA,MG
41408,PONTO CHIQUE,MG
40584,PONTO DOS VOLANTES,MG
50431,PORTEIRINHA,MG
50458,PORTO FIRME,MG
50474,POTE,MG
50490,POUSO ALEGRE,MG
50512,POUSO ALTO,MG
50539,PRADOS,MG
50555,PRATA,MG
50571,PRATAPOLIS,MG
50598,PRATINHA,MG
50610,PRESIDENTE BERNARDES,MG
50636,PRESIDENTE JUSCELINO,MG
50652,PRESIDENTE KUBITSCHEK,MG
50679,PRESIDENTE OLEGARIO,MG
50717,PRUDENTE DE MORAIS,MG
50733,QUARTEL GERAL,MG
50750,QUELUZITO,MG
50776,RAPOSOS,MG
50792,RAUL SOARES,MG
50814,RECREIO,MG
41424,REDUTO,MG
50830,RESENDE COSTA,MG
50857,RESPLENDOR,MG
50873,RESSAQUINHA,MG
40606,RIACHINHO,MG
50890,RIACHO DOS MACHADOS,MG
50911,RIBEIRAO DAS NEVES,MG
50938,RIBEIRAO VERMELHO,MG
50954,RIO ACIMA,MG
50970,RIO CASCA,MG
51012,RIO DO PRADO,MG
50997,RIO DOCE,MG
51039,RIO ESPERA,MG
51055,RIO MANSO,MG
51071,RIO NOVO,MG
51098,RIO PARANAIBA,MG
51110,RIO PARDO DE MINAS,MG
51136,RIO PIRACICABA,MG
51152,RIO POMBA,MG
51179,RIO PRETO,MG
51195,RIO VERMELHO,MG
51217,RITAPOLIS,MG
51233,ROCHEDO DE MINAS,MG
51250,RODEIRO,MG
51276,ROMARIA,MG
40622,ROSARIO DA LIMEIRA,MG
51292,RUBELITA,MG
51314,RUBIM,MG
51330,SABARA,MG
51357,SABINOPOLIS,MG
51373,SACRAMENTO,MG
51390,SALINAS,MG
51411,SALTO DA DIVISA,MG
51438,SANTA BARBARA,MG
40649,SANTA BARBARA DO LESTE,MG
41440,SANTA BARBARA DO MONTE VERDE,MG
51454,SANTA BARBARA DO TUGURIO,MG
41467,SANTA CRUZ DE MINAS,MG
41483,SANTA CRUZ DE SALINAS,MG
51470,SANTA CRUZ DO ESCALVADO,MG
51497,SANTA EFIGENIA DE MINAS,MG
51519,SANTA FE DE MINAS,MG
41505,SANTA HELENA DE MINAS,MG
51535,SANTA JULIANA,MG
51551,SANTA LUZIA,MG
51578,SANTA MARGARIDA,MG
51594,SANTA MARIA DE ITABIRA,MG
51616,SANTA MARIA DO SALTO,MG
51632,SANTA MARIA DO SUACUI,MG
51837,SANTA RITA DE CALDAS,MG
51870,SANTA RITA DE IBITIPOCA,MG
51853,SANTA RITA DE JACUTINGA,MG
40665,SANTA RITA DE MINAS,MG
51896,SANTA RITA DO ITUETO,MG
51918,SANTA RITA DO SAPUCAI,MG
51934,SANTA ROSA DA SERRA,MG
51950,SANTA VITORIA,MG
51659,SANTANA DA VARGEM,MG
51675,SANTANA DE CATAGUASES,MG
51691,SANTANA DE PIRAPAMA,MG
51713,SANTANA DO DESERTO,MG
51730,SANTANA DO GARAMBEU,MG
51756,SANTANA DO JACARE,MG
51772,SANTANA DO MANHUACU,MG
40681,SANTANA DO PARAISO,MG
51799,SANTANA DO RIACHO,MG
51810,SANTANA DOS MONTES,MG
51977,SANTO ANTONIO DO AMPARO,MG
51993,SANTO ANTONIO DO AVENTUREIRO,MG
52019,SANTO ANTONIO DO GRAMA,MG
52035,SANTO ANTONIO DO ITAMBE,MG
52051,SANTO ANTONIO DO JACINTO,MG
52078,SANTO ANTONIO DO MONTE,MG
41521,SANTO ANTONIO DO RETIRO,MG
52094,SANTO ANTONIO DO RIO ABAIXO,MG
52116,SANTO HIPOLITO,MG
52132,SANTOS DUMONT,MG
52159,SAO BENTO ABADE,MG
52175,SAO BRAS DO SUACUI,MG
41548,SAO DOMINGOS DAS DORES,MG
52191,SAO DOMINGOS DO PRATA,MG
41564,SAO FELIX DE MINAS,MG
52213,SAO FRANCISCO,MG
52230,SAO FRANCISCO DE PAULA,MG
52256,SAO FRANCISCO DE SALES,MG
52272,SAO FRANCISCO DO GLORIA,MG
52299,SAO GERALDO,MG
52310,SAO GERALDO DA PIEDADE,MG
41580,SAO GERALDO DO BAIXIO,MG
52337,SAO GONCALO DO ABAETE,MG
52353,SAO GONCALO DO PARA,MG
52370,SAO GONCALO DO RIO ABAIXO,MG
45098,SAO GONCALO DO RIO PRETO,MG
52396,SAO GONCALO DO SAPUCAI,MG
52418,SAO GOTARDO,MG
52434,SAO JOAO BATISTA DO GLORIA,MG
40703,SAO JOAO DA LAGOA,MG
52450,SAO JOAO DA MATA,MG
52477,SAO JOAO DA PONTE,MG
41602,SAO JOAO DAS MISSÕES,MG
52493,SAO JOAO DEL REI,MG
40720,SAO JOAO DO MANHUACU,MG
40746,SAO JOAO DO MANTENINHA,MG
52515,SAO JOAO DO ORIENTE,MG
40762,SAO JOAO DO PACUI,MG
52531,SAO JOAO DO PARAISO,MG
52558,SAO JOAO EVANGELISTA,MG
52574,SAO JOAO NEPOMUCENO,MG
41629,SAO JOAQUIM DE BICAS,MG
41645,SAO JOSE DA BARRA,MG
40789,SAO JOSE DA LAPA,MG
52590,SAO JOSE DA SAFIRA,MG
52612,SAO JOSE DA VARGINHA,MG
52639,SAO JOSE DO ALEGRE,MG
52655,SAO JOSE DO DIVINO,MG
52671,SAO JOSE DO GOIABAL,MG
52698,SAO JOSE DO JACURI,MG
52710,SAO JOSE DO MANTIMENTO,MG
52736,SAO LOURENCO,MG
52752,SAO MIGUEL DO ANTA,MG
52779,SAO PEDRO DA UNIAO,MG
52817,SAO PEDRO DO SUACUI,MG
52795,SAO PEDRO DOS FERROS,MG
52833,SAO ROMAO,MG
52850,SAO ROQUE DE MINAS,MG
52876,SAO SEBASTIAO DA BELA VISTA,MG
42340,SAO SEBASTIAO DA VARGEM ALEGRE,MG
42366,SAO SEBASTIAO DO ANTA,MG
52892,SAO SEBASTIAO DO MARANHAO,MG
52914,SAO SEBASTIAO DO OESTE,MG
52930,SAO SEBASTIAO DO PARAISO,MG
52957,SAO SEBASTIAO DO RIO PRETO,MG
52973,SAO SEBASTIAO DO RIO VERDE,MG
53031,SAO THOME DAS LETRAS,MG
52990,SAO TIAGO,MG
53015,SAO TOMAS DE AQUINO,MG
53058,SAO VICENTE DE MINAS,MG
53074,SAPUCAI-MIRIM,MG
53090,SARDOA,MG
40800,SARZEDO,MG
40827,SEM PEIXE,MG
40843,SENADOR AMARAL,MG
53112,SENADOR CORTES,MG
53139,SENADOR FIRMINO,MG
53155,SENADOR JOSE BENTO,MG
53171,SENADOR MODESTINO GONCALVES,MG
53198,SENHORA DE OLIVEIRA,MG
53210,SENHORA DO PORTO,MG
53236,SENHORA DOS REMEDIOS,MG
53252,SERICITA,MG
53279,SERITINGA,MG
53295,SERRA AZUL DE MINAS,MG
53317,SERRA DA SAUDADE,MG
53350,SERRA DO SALITRE,MG
53333,SERRA DOS AIMORES,MG
53376,SERRANIA,MG
42382,SERRANOPOLIS DE MINAS,MG
53392,SERRANOS,MG
53414,SERRO,MG
53430,SETE LAGOAS,MG
42404,SETUBINHA,MG
53457,SILVEIRANIA,MG
53473,SILVIANOPOLIS,MG
53490,SIMAO PEREIRA,MG
53511,SIMONESIA,MG
53538,SOBRALIA,MG
53554,SOLEDADE DE MINAS,MG
53570,TABULEIRO,MG
53597,TAIOBEIRAS,MG
42420,TAPARUBA,MG
53619,TAPIRA,MG
53635,TAPIRAI,MG
53651,TAQUARACU DE MINAS,MG
53678,TARUMIRIM,MG
53694,TEIXEIRAS,MG
53716,TEOFILO OTONI,MG
53732,TIMOTEO,MG
53759,TIRADENTES,MG
53775,TIROS,MG
53791,TOCANTINS,MG
42587,TOCOS DO MOJI,MG
53813,TOLEDO,MG
53830,TOMBOS,MG
53856,TRES CORACÕES,MG
41157,TRES MARIAS,MG
53872,TRES PONTAS,MG
53899,TUMIRITINGA,MG
53910,TUPACIGUARA,MG
53937,TURMALINA,MG
53953,TURVOLANDIA,MG
53970,UBA,MG
53996,UBAI,MG
40860,UBAPORANGA,MG
54011,UBERABA,MG
54038,UBERLANDIA,MG
54054,UMBURATIBA,MG
54070,UNAI,MG
42447,UNIAO DE MINAS,MG
42463,URUANA DE MINAS,MG
54097,URUCANIA,MG
40886,URUCUIA,MG
40908,VARGEM ALEGRE,MG
54119,VARGEM BONITA,MG
42480,VARGEM GRANDE DO RIO PARDO,MG
54135,VARGINHA,MG
42501,VARJAO DE MINAS,MG
54151,VARZEA DA PALMA,MG
54178,VARZELANDIA,MG
54194,VAZANTE,MG
42528,VERDELANDIA,MG
42544,VEREDINHA,MG
54232,VERISSIMO,MG
42560,VERMELHO NOVO,MG
54259,VESPASIANO,MG
54275,VICOSA,MG
54291,VIEIRAS,MG
54330,VIRGEM DA LAPA,MG
54356,VIRGINIA,MG
54372,VIRGINOPOLIS,MG
54399,VIRGOLANDIA,MG
54410,VISCONDE DO RIO BRANCO,MG
54437,VOLTA GRANDE,MG
54216,WENCESLAU BRAZ,MG
90034,AGUA CLARA,MS
55018,ALCINOPOLIS,MS
90115,AMAMBAI,MS
90131,ANASTACIO,MS
90158,ANAURILANDIA,MS
91693,ANGELICA,MS
90174,ANTONIO JOAO,MS
90190,APARECIDA DO TABOADO,MS
90212,AQUIDAUANA,MS
91715,ARAL MOREIRA,MS
90298,BANDEIRANTES,MS
90379,BATAGUASSU,MS
90395,BATAYPORA,MS
90417,BELA VISTA,MS
98019,BODOQUENA,MS
90433,BONITO,MS
90450,BRASILANDIA,MS
90557,CAARAPO,MS
90492,CAMAPUA,MS
90514,CAMPO GRANDE,MS
90530,CARACOL,MS
90573,CASSILANDIA,MS
91782,CHAPADAO DO SUL,MS
90611,CORGUINHO,MS
98590,CORONEL SAPUCAIA,MS
90638,CORUMBA,MS
98035,COSTA RICA,MS
90654,COXIM,MS
91758,DEODAPOLIS,MS
91804,DOIS IRMAOS DO BURITI,MS
98051,DOURADINA,MS
90735,DOURADOS,MS
91731,ELDORADO,MS
90751,FATIMA DO SUL,MS
55069,FIGUEIRAO,MS
90794,GLORIA DE DOURADOS,MS
90816,GUIA LOPES DA LAGUNA,MS
90859,IGUATEMI,MS
90875,INOCENCIA,MS
90891,ITAPORA,MS
98078,ITAQUIRAI,MS
90930,IVINHEMA,MS
55034,JAPORA,MS
90972,JARAGUARI,MS
90999,JARDIM,MS
91014,JATEI,MS
91820,JUTI,MS
91030,LADARIO,MS
55026,LAGUNA CARAPA,MS
91073,MARACAJU,MS
91111,MIRANDA,MS
91790,MUNDO NOVO,MS
91138,NAVIRAI,MS
91154,NIOAQUE,MS
55000,NOVA ALVORADA DO SUL,MS
91235,NOVA ANDRADINA,MS
55042,NOVO HORIZONTE DO SUL,MS
55050,PARAISO DAS AGUAS,MS
91251,PARANAIBA,MS
91847,PARANHOS,MS
91278,PEDRO GOMES,MS
91316,PONTA PORA,MS
91375,PORTO MURTINHO,MS
91413,RIBAS DO RIO PARDO,MS
91430,RIO BRILHANTE,MS
91456,RIO NEGRO,MS
91472,RIO VERDE DE MATO GROSSO,MS
91499,ROCHEDO,MS
91863,SANTA RITA DO PARDO,MS
98094,SAO GABRIEL DO OESTE,MS
98116,SELVIRIA,MS
98132,SETE QUEDAS,MS
91570,SIDROLANDIA,MS
91880,SONORA,MS
98159,TACURU,MS
98175,TAQUARUSSU,MS
91596,TERENOS,MS
91650,TRES LAGOAS,MS
91901,VICENTINA,MS
90018,ACORIZAL,MT
91910,AGUA BOA,MT
89877,ALTA FLORESTA,MT
90050,ALTO ARAGUAIA,MT
90042,ALTO BOA VISTA,MT
90077,ALTO GARCAS,MT
90093,ALTO PARAGUAI,MT
98612,ALTO TAQUARI,MT
90263,APIACAS,MT
98639,ARAGUAIANA,MT
90239,ARAGUAINHA,MT
89893,ARAPUTANGA,MT
90255,ARENAPOLIS,MT
90271,ARIPUANA,MT
90310,BARAO DE MELGACO,MT
90336,BARRA DO BUGRES,MT
90352,BARRA DO GARCAS,MT
73709,BOA ESPERANCA DO NORTE,MT
90905,BOM JESUS DO ARAGUAIA,MT
90468,BRASNORTE,MT
90476,CACERES,MT
98655,CAMPINAPOLIS,MT
90484,CAMPO NOVO DO PARECIS,MT
90506,CAMPO VERDE,MT
90743,CAMPOS DE JULIO,MT
90085,CANABRAVA DO NORTE,MT
91936,CANARANA,MT
90760,CARLINDA,MT
90549,CASTANHEIRA,MT
90590,CHAPADA DOS GUIMARAES,MT
90522,CLAUDIA,MT
98671,COCALINHO,MT
89796,COLIDER,MT
89788,COLNIZA,MT
99015,COMODORO,MT
90280,CONFRESA,MT
91006,CONQUISTA D'OESTE,MT
90425,COTRIGUACU,MT
90670,CUIABA,MT
89800,CURVELANDIA,MT
98337,DENISE,MT
90697,DIAMANTINO,MT
90719,DOM AQUINO,MT
90786,FELIZ NATAL,MT
99031,FIGUEIROPOLIS D'OESTE,MT
90824,GAUCHA DO NORTE,MT
90778,GENERAL CARNEIRO,MT
90204,GLORIA D'OESTE,MT
99058,GUARANTA DO NORTE,MT
90832,GUIRATINGA,MT
99074,INDIAVAI,MT
91081,IPIRANGA DO NORTE,MT
91103,ITANHANGA,MT
98698,ITAUBA,MT
90913,ITIQUIRA,MT
90956,JACIARA,MT
90565,JANGADA,MT
89915,JAURU,MT
98191,JUARA,MT
98310,JUINA,MT
90581,JURUENA,MT
91898,JUSCIMEIRA,MT
90301,LAMBARI D'OESTE,MT
90603,LUCAS DO RIO VERDE,MT
91057,LUCIARA,MT
98710,MARCELANDIA,MT
90620,MATUPA,MT
91774,MIRASSOL D'OESTE,MT
91170,NOBRES,MT
91197,NORTELANDIA,MT
91219,NOSSA SENHORA DO LIVRAMENTO,MT
90387,NOVA BANDEIRANTES,MT
89818,NOVA BRASILANDIA,MT
98752,NOVA CANAA DO NORTE,MT
90140,NOVA GUARITA,MT
90867,NOVA LACERDA,MT
90166,NOVA MARILANDIA,MT
90123,NOVA MARINGA,MT
90360,NOVA MONTE VERDE,MT
90646,NOVA MUTUM,MT
90964,NOVA NAZARE,MT
98736,NOVA OLIMPIA,MT
89826,NOVA SANTA HELENA,MT
90883,NOVA UBIRATA,MT
91952,NOVA XAVANTINA,MT
98795,NOVO HORIZONTE DO NORTE,MT
90808,NOVO MUNDO,MT
90948,NOVO SANTO ANTONIO,MT
98779,NOVO SAO JOAQUIM,MT
98833,PARANAITA,MT
89834,PARANATINGA,MT
91812,PEDRA PRETA,MT
98817,PEIXOTO DE AZEVEDO,MT
90344,PLANALTO DA SERRA,MT
91294,POCONE,MT
90700,PONTAL DO ARAGUAIA,MT
91332,PONTE BRANCA,MT
89990,PONTES E LACERDA,MT
98850,PORTO ALEGRE DO NORTE,MT
91359,PORTO DOS GAUCHOS,MT
98876,PORTO ESPERIDIAO,MT
90182,PORTO ESTRELA,MT
91391,POXOREU,MT
98892,PRIMAVERA DO LESTE,MT
90069,QUERENCIA,MT
98914,RESERVA DO CABACAL,MT
90662,RIBEIRAO CASCALHEIRA,MT
90441,RIBEIRAOZINHO,MT
89958,RIO BRANCO,MT
89960,RONDOLANDIA,MT
91510,RONDONOPOLIS,MT
91537,ROSARIO OESTE,MT
89974,SALTO DO CEU,MT
90107,SANTA CARMEM,MT
90980,SANTA CRUZ DO XINGU,MT
91049,SANTA RITA DO TRIVELATO,MT
91979,SANTA TEREZINHA,MT
90328,SANTO AFONSO,MT
89843,SANTO ANTONIO DO LESTE,MT
91553,SANTO ANTONIO DO LEVERGER,MT
91839,SAO FELIX DO ARAGUAIA,MT
90026,SAO JOSE DO POVO,MT
91995,SAO JOSE DO RIO CLARO,MT
90247,SAO JOSE DO XINGU,MT
89931,SAO JOSE DOS QUATRO MARCOS,MT
90409,SAO PEDRO DA CIPA,MT
90727,SAPEZAL,MT
90921,SERRA NOVA DOURADA,MT
89850,SINOP,MT
98930,SORRISO,MT
90220,TABAPORA,MT
91855,TANGARA DA SERRA,MT
90689,TAPURAH,MT
98957,TERRA NOVA DO NORTE,MT
91618,TESOURO,MT
91634,TORIXOREU,MT
90840,UNIAO DO SUL,MT
91022,VALE DE SAO DOMINGOS,MT
91677,VARZEA GRANDE,MT
98973,VERA,MT
91090,VILA BELA DA SANTISSIMA TRINDADE,MT
98990,VILA RICA,MT
4014,ABAETETUBA,PA
4502,ABEL FIGUEIREDO,PA
4030,ACARA,PA
4057,AFUA,PA
4260,AGUA AZUL DO NORTE,PA
4073,ALENQUER,PA
4090,ALMEIRIM,PA
4111,ALTAMIRA,PA
4138,ANAJAS,PA
4154,ANANINDEUA,PA
4723,ANAPU,PA
4170,AUGUSTO CORREA,PA
4340,AURORA DO PARA,PA
4197,AVEIRO,PA
4219,BAGRE,PA
4235,BAIAO,PA
4588,BANNACH,PA
4251,BARCARENA,PA
4278,BELEM,PA
4804,BELTERRA,PA
4294,BENEVIDES,PA
4049,BOM JESUS DO TOCANTINS,PA
4316,BONITO,PA
4332,BRAGANCA,PA
4227,BRASIL NOVO,PA
5932,BREJO GRANDE DO ARAGUAIA,PA
4448,BREU BRANCO,PA
4359,BREVES,PA
4375,BUJARU,PA
4391,CACHOEIRA DO ARARI,PA
4766,CACHOEIRA DO PIRIA,PA
4413,CAMETA,PA
4707,CANAA DOS CARAJAS,PA
4430,CAPANEMA,PA
4456,CAPITAO POCO,PA
4472,CASTANHAL,PA
4499,CHAVES,PA
4510,COLARES,PA
4537,CONCEICAO DO ARAGUAIA,PA
5819,CONCORDIA DO PARA,PA
4529,CUMARU DO NORTE,PA
5851,CURIONOPOLIS,PA
4553,CURRALINHO,PA
4740,CURUA,PA
4570,CURUCA,PA
5975,DOM ELISEU,PA
4120,ELDORADO DOS CARAJAS,PA
4596,FARO,PA
4561,FLORESTA DO ARAGUAIA,PA
5878,GARRAFAO DO NORTE,PA
4006,GOIANESIA DO PARA,PA
4618,GURUPA,PA
4634,IGARAPE-ACU,PA
4650,IGARAPE-MIRI,PA
4677,INHANGAPI,PA
4189,IPIXUNA DO PARA,PA
4693,IRITUIA,PA
4715,ITAITUBA,PA
4731,ITUPIRANGA,PA
4200,JACAREACANGA,PA
4758,JACUNDA,PA
4774,JURUTI,PA
4790,LIMOEIRO DO AJURU,PA
4103,MAE DO RIO,PA
4812,MAGALHAES BARATA,PA
4839,MARABA,PA
4855,MARACANA,PA
4871,MARAPANIM,PA
4642,MARITUBA,PA
5770,MEDICILANDIA,PA
4898,MELGACO,PA
4910,MOCAJUBA,PA
4936,MOJU,PA
4863,MOJUI DOS CAMPOS,PA
4952,MONTE ALEGRE,PA
4979,MUANA,PA
4480,NOVA ESPERANCA DO PIRIA,PA
4600,NOVA IPIXUNA,PA
4995,NOVA TIMBOTEUA,PA
4383,NOVO PROGRESSO,PA
4421,NOVO REPARTIMENTO,PA
5010,OBIDOS,PA
5037,OEIRAS DO PARA,PA
5053,ORIXIMINA,PA
5070,OUREM,PA
5959,OURILANDIA DO NORTE,PA
5916,PACAJA,PA
4162,PALESTINA DO PARA,PA
5096,PARAGOMINAS,PA
5835,PARAUAPEBAS,PA
4308,PAU D'ARCO,PA
5118,PEIXE-BOI,PA
4782,PICARRA,PA
4626,PLACAS,PA
5134,PONTA DE PEDRAS,PA
5150,PORTEL,PA
5177,PORTO DE MOZ,PA
5193,PRAINHA,PA
5215,PRIMAVERA,PA
4685,QUATIPURU,PA
5673,REDENCAO,PA
5690,RIO MARIA,PA
5738,RONDON DO PARA,PA
5894,RUROPOLIS,PA
5231,SALINOPOLIS,PA
5258,SALVATERRA,PA
4243,SANTA BARBARA DO PARA,PA
5274,SANTA CRUZ DO ARARI,PA
5290,SANTA ISABEL DO PARA,PA
4146,SANTA LUZIA DO PARA,PA
5991,SANTA MARIA DAS BARREIRAS,PA
5312,SANTA MARIA DO PARA,PA
5339,SANTANA DO ARAGUAIA,PA
5355,SANTAREM,PA
5371,SANTAREM NOVO,PA
5398,SANTO ANTONIO DO TAUA,PA
5410,SAO CAETANO DE ODIVELAS,PA
4464,SAO DOMINGOS DO ARAGUAIA,PA
5436,SAO DOMINGOS DO CAPIM,PA
5452,SAO FELIX DO XINGU,PA
5479,SAO FRANCISCO DO PARA,PA
5797,SAO GERALDO DO ARAGUAIA,PA
4820,SAO JOAO DA PONTA,PA
4065,SAO JOAO DE PIRABAS,PA
5495,SAO JOAO DO ARAGUAIA,PA
5517,SAO MIGUEL DO GUAMA,PA
5533,SAO SEBASTIAO DA BOA VISTA,PA
4847,SAPUCAIA,PA
5550,SENADOR JOSE PORFIRIO,PA
5576,SOURE,PA
4022,TAILANDIA,PA
4545,TERRA ALTA,PA
4367,TERRA SANTA,PA
5592,TOME-ACU,PA
4669,TRACUATEUA,PA
4286,TRAIRAO,PA
4081,TUCUMA,PA
5614,TUCURUI,PA
4324,ULIANOPOLIS,PA
5754,URUARA,PA
5630,VIGIA,PA
5657,VISEU,PA
4405,VITORIA DO XINGU,PA
5711,XINGUARA,PA
19011,AGUA BRANCA,PB
19038,AGUIAR,PB
19054,ALAGOA GRANDE,PB
19070,ALAGOA NOVA,PB
19097,ALAGOINHA,PB
19763,ALCANTIL,PB
19925,ALGODAO DE JANDAIRA,PB
19119,ALHANDRA,PB
19585,AMPARO,PB
19844,APARECIDA,PB
19151,ARACAGI,PB
19178,ARARA,PB
19194,ARARUNA,PB
19216,AREIA,PB
19909,AREIA DE BARAUNAS,PB
19232,AREIAL,PB
19259,AROEIRAS,PB
19321,ASSUNCAO,PB
19291,BAIA DA TRAICAO,PB
19313,BANANEIRAS,PB
19305,BARAUNA,PB
19330,BARRA DE SANTA ROSA,PB
19780,BARRA DE SANTANA,PB
19356,BARRA DE SAO MIGUEL,PB
19372,BAYEUX,PB
19399,BELEM,PB
19410,BELEM DO BREJO DO CRUZ,PB
19500,BERNARDINO BATISTA,PB
19437,BOA VENTURA,PB
19941,BOA VISTA,PB
19453,BOM JESUS,PB
19470,BOM SUCESSO,PB
19496,BONITO DE SANTA FE,PB
19518,BOQUEIRAO,PB
19550,BORBOREMA,PB
19577,BREJO DO CRUZ,PB
19593,BREJO DOS SANTOS,PB
19615,CAAPORA,PB
19631,CABACEIRAS,PB
19658,CABEDELO,PB
19674,CACHOEIRA DOS INDIOS,PB
19690,CACIMBA DE AREIA,PB
